epoch,loss,val_loss,acc,val_acc
1,1.4495187997817993,2.2892749309539795,0.46252501010894775,0.3479999899864197
2,1.0611286163330078,2.3359882831573486,0.6194499731063843,0.3580999970436096
3,0.9040511846542358,1.2830829620361328,0.6806750297546387,0.5619999766349792
4,0.7731439471244812,1.091127872467041,0.7307500243186951,0.6237999796867371
5,0.6821687817573547,1.2343908548355103,0.7615500092506409,0.6237000226974487
6,0.6196886301040649,1.341711163520813,0.7837250232696533,0.5404000282287598
7,0.5680785179138184,1.5977263450622559,0.8016250133514404,0.5529999732971191
8,0.511583685874939,1.1054470539093018,0.8231250047683716,0.6565999984741211
9,0.4757549464702606,0.9231587648391724,0.8346999883651733,0.7060999870300293
10,0.4265349805355072,0.8940720558166504,0.8536999821662903,0.7324000000953674
11,0.4018894135951996,1.033364176750183,0.8633249998092651,0.7034000158309937
12,0.37109583616256714,1.0149531364440918,0.8723999857902527,0.722100019454956
13,0.3398551642894745,1.09783935546875,0.8801500201225281,0.6962000131607056
14,0.32096368074417114,1.4764870405197144,0.888450026512146,0.6444000005722046
15,0.28941991925239563,1.5101301670074463,0.899150013923645,0.6384000182151794
16,0.2733951508998871,1.212678074836731,0.9047750234603882,0.6894999742507935
17,0.2612171471118927,1.324052095413208,0.908424973487854,0.6700999736785889
18,0.2391205132007599,2.4421327114105225,0.9153749942779541,0.5113999843597412
19,0.23203511536121368,1.7305915355682373,0.918874979019165,0.5701000094413757
20,0.2109600007534027,1.1781072616577148,0.9254500269889832,0.7293000221252441
21,0.19358281791210175,1.228924036026001,0.9312750101089478,0.727400004863739
22,0.1804225593805313,1.3225568532943726,0.9367250204086304,0.7315000295639038
23,0.16831569373607635,0.835727334022522,0.9410250186920166,0.8065000176429749
24,0.15517953038215637,1.0916160345077515,0.9449499845504761,0.7590000033378601
25,0.14934204518795013,0.9939517974853516,0.9475749731063843,0.7731000185012817
26,0.1503421813249588,1.6293377876281738,0.9473249912261963,0.6930000185966492
27,0.1384623497724533,1.529585361480713,0.9506999850273132,0.7225000262260437
28,0.1281203031539917,1.3639472723007202,0.9546250104904175,0.7516999840736389
29,0.11872375011444092,1.283960223197937,0.9585000276565552,0.7330999970436096
30,0.11928293853998184,1.060524344444275,0.9591000080108643,0.7742999792098999
31,0.11485106498003006,2.2305500507354736,0.9591249823570251,0.6679999828338623
32,0.10364032536745071,1.1874167919158936,0.9637500047683716,0.7698000073432922
33,0.10427072644233704,1.6898576021194458,0.9629999995231628,0.691100001335144
34,0.09693432599306107,3.09354567527771,0.9655500054359436,0.5874000191688538
35,0.09225828945636749,1.3172670602798462,0.968500018119812,0.7523999810218811
36,0.08951282501220703,1.0743769407272339,0.9683250188827515,0.7953000068664551
37,0.08483444899320602,1.4983246326446533,0.9699500203132629,0.7491000294685364
38,0.08371879905462265,1.3715866804122925,0.9710000157356262,0.7598000168800354
39,0.08394495397806168,1.7140390872955322,0.9703750014305115,0.7286999821662903
40,0.08415748924016953,1.1198264360427856,0.9700000286102295,0.791100025177002
41,0.0776476114988327,1.23665189743042,0.9725499749183655,0.7756999731063843
42,0.07520969212055206,1.2310569286346436,0.9734249711036682,0.7717999815940857
43,0.06781928241252899,1.334270715713501,0.9761499762535095,0.7627999782562256
44,0.07406733930110931,0.9862161874771118,0.9742249846458435,0.8091999888420105
45,0.0684073343873024,1.6540892124176025,0.9765999913215637,0.7307999730110168
46,0.06396693736314774,1.1954656839370728,0.9775999784469604,0.7922000288963318
47,0.06583727151155472,1.214477300643921,0.9764000177383423,0.8027999997138977
48,0.06272052973508835,1.080534815788269,0.9782000184059143,0.8015999794006348
49,0.05994347482919693,1.1833600997924805,0.9792500138282776,0.796500027179718
50,0.06479847431182861,1.3977580070495605,0.9779999852180481,0.779699981212616
51,0.06211439147591591,1.1672691106796265,0.9791499972343445,0.8100000023841858
52,0.050743378698825836,1.2388578653335571,0.9819750189781189,0.7960000038146973
53,0.060101091861724854,1.2040270566940308,0.979075014591217,0.8037999868392944
54,0.06078478321433067,1.346875786781311,0.9792249798774719,0.7698000073432922
55,0.05427287891507149,1.430291771888733,0.9812750220298767,0.761900007724762
56,0.05237659066915512,1.0167033672332764,0.9822250008583069,0.816100001335144
57,0.05499426648020744,1.0683006048202515,0.9811999797821045,0.8144999742507935
58,0.054443370550870895,1.3750603199005127,0.9815999865531921,0.7979999780654907
59,0.051267459988594055,1.25461745262146,0.9827250242233276,0.8014000058174133
60,0.05471726879477501,1.2503265142440796,0.9814500212669373,0.7993000149726868
61,0.05186450853943825,1.3246650695800781,0.9825999736785889,0.7922999858856201
62,0.05293014273047447,1.251153826713562,0.9823750257492065,0.796999990940094
63,0.04941220209002495,1.0963324308395386,0.9829750061035156,0.8217999935150146
64,0.049903687089681625,1.126670241355896,0.983299970626831,0.8156999945640564
65,0.04762377589941025,1.3997739553451538,0.9836000204086304,0.8021000027656555
66,0.04587074741721153,1.4961624145507812,0.9842749834060669,0.7824000120162964
67,0.044228389859199524,1.9187690019607544,0.9846749901771545,0.7551000118255615
68,0.04752243682742119,1.3366894721984863,0.9840499758720398,0.7912999987602234
69,0.04215022176504135,1.437975525856018,0.9854750037193298,0.7889999747276306
70,0.02008972316980362,0.9312351942062378,0.9930499792098999,0.8461999893188477
71,0.00703626312315464,0.9599643349647522,0.9980499744415283,0.8501999974250793
72,0.004892795812338591,1.0193151235580444,0.9987499713897705,0.843999981880188
73,0.003504690248519182,1.0543296337127686,0.9991499781608582,0.8499000072479248
74,0.002549499273300171,1.0682556629180908,0.9994000196456909,0.8501999974250793
75,0.0017133519286289811,1.0857770442962646,0.9997249841690063,0.8513000011444092
76,0.0012474674731492996,1.117951512336731,0.9998499751091003,0.8511999845504761
77,0.001092229620553553,1.133334994316101,0.9998499751091003,0.8529999852180481
78,0.0007803345797583461,1.172218680381775,0.9999750256538391,0.8510000109672546
79,0.0009138515451923013,1.198555827140808,0.9998250007629395,0.8525000214576721
80,0.0019310233183205128,1.2727850675582886,0.9994500279426575,0.8460000157356262
81,0.002669970504939556,1.2946728467941284,0.9992750287055969,0.8389999866485596
82,0.003641007700935006,1.4867520332336426,0.9987750053405762,0.8277999758720398
83,0.003584359074011445,1.3378024101257324,0.9988250136375427,0.8378000259399414
84,0.0037223459221422672,1.2584835290908813,0.9988499879837036,0.8483999967575073
85,0.0023629972711205482,1.280404806137085,0.9992250204086304,0.8446000218391418
86,0.002222103998064995,1.2508212327957153,0.9992499947547913,0.8461999893188477
87,0.0015365701401606202,1.26719331741333,0.999625027179718,0.8482000231742859
88,0.0021132039837539196,1.2786445617675781,0.9993749856948853,0.8486999869346619
89,0.003801671089604497,1.3677507638931274,0.9987000226974487,0.8411999940872192
90,0.0023438779171556234,1.3213015794754028,0.9991250038146973,0.8410999774932861
91,0.001345969270914793,1.3987213373184204,0.9995999932289124,0.8454999923706055
92,0.0030432911589741707,1.3617167472839355,0.9990749955177307,0.838100016117096
93,0.0016269723419100046,1.3202193975448608,0.9995750188827515,0.8479999899864197
94,0.0007440217304974794,1.3302258253097534,0.9998250007629395,0.8500999808311462
95,0.0019207583973184228,1.3593889474868774,0.9994999766349792,0.8495000004768372
96,0.003712158650159836,1.412256121635437,0.9986000061035156,0.8421000242233276
97,0.0024097312707453966,1.3806060552597046,0.9992499947547913,0.8460999727249146
98,0.002761525334790349,1.404908537864685,0.998924970626831,0.8385000228881836
99,0.001775361131876707,1.3834761381149292,0.9994500279426575,0.8439000248908997
