epoch,loss,val_loss,acc,val_acc
1,1.4900832176208496,2.615987539291382,0.4399999976158142,0.2337999939918518
2,1.0994958877563477,1.7994714975357056,0.6020500063896179,0.41269999742507935
3,0.9090717434883118,2.6103241443634033,0.6755750179290771,0.37929999828338623
4,0.775908350944519,4.3955397605896,0.7292749881744385,0.2872999906539917
5,0.6635804176330566,1.9847667217254639,0.768875002861023,0.4634999930858612
6,0.5779513716697693,1.44142484664917,0.7999500036239624,0.6014999747276306
7,0.5086844563484192,1.967936635017395,0.8248500227928162,0.5464000105857849
8,0.4510672688484192,1.3003004789352417,0.8443250060081482,0.6669999957084656
9,0.3945061266422272,1.8220539093017578,0.8635249733924866,0.5591999888420105
10,0.34159812331199646,2.3014886379241943,0.880424976348877,0.4772000014781952
11,0.31011125445365906,1.5549548864364624,0.8911499977111816,0.6111000180244446
12,0.2835122346878052,1.3263598680496216,0.9010999798774719,0.6626999974250793
13,0.24850954115390778,1.763852834701538,0.9127500057220459,0.5874999761581421
14,0.21295487880706787,2.039583921432495,0.9259750247001648,0.576200008392334
15,0.18178187310695648,2.0403084754943848,0.9364749789237976,0.5907999873161316
16,0.1613854020833969,2.1972086429595947,0.9426000118255615,0.5900999903678894
17,0.14561612904071808,1.2642310857772827,0.9495000243186951,0.7330999970436096
18,0.13477611541748047,1.2368848323822021,0.953249990940094,0.7436000108718872
19,0.11777989566326141,1.758695363998413,0.958299994468689,0.66839998960495
20,0.1132395938038826,2.120426654815674,0.959850013256073,0.6717000007629395
21,0.1083807423710823,1.3174196481704712,0.9638000130653381,0.7541000247001648
22,0.09738937765359879,1.2111328840255737,0.9662749767303467,0.7827000021934509
23,0.09186767041683197,1.5130622386932373,0.9673500061035156,0.7404000163078308
24,0.07798784226179123,1.4520708322525024,0.9730250239372253,0.7540000081062317
25,0.07687061280012131,1.2448487281799316,0.9735749959945679,0.7767999768257141
26,0.0745503380894661,1.471187710762024,0.9740999937057495,0.7501000165939331
27,0.07007399946451187,1.4613925218582153,0.9748499989509583,0.7649999856948853
28,0.06255684792995453,1.6749076843261719,0.978600025177002,0.7188000082969666
29,0.0718948096036911,1.379638433456421,0.9753249883651733,0.7663999795913696
30,0.060868039727211,1.6142817735671997,0.9794250130653381,0.7494999766349792
31,0.0545739009976387,2.6123032569885254,0.9815499782562256,0.6583999991416931
32,0.05822870135307312,1.8272966146469116,0.980400025844574,0.7177000045776367
33,0.05654849484562874,1.9929414987564087,0.9801999926567078,0.677299976348877
34,0.05350716784596443,1.3463053703308105,0.9809499979019165,0.7793999910354614
35,0.053071245551109314,1.2858368158340454,0.9818000197410583,0.7958999872207642
36,0.05040885508060455,1.3995541334152222,0.9829750061035156,0.781000018119812
37,0.046924054622650146,1.8660870790481567,0.9840750098228455,0.7325000166893005
